WELL_NAME,PAD,TARGET_FORMATION,MD_FT,EASTING_FT,NORTHING_FT,TVD_FT,INCLINATION_DEG,AZIMUTH_DEG,DOGLEG_SEVERITY_DEG_100FT,BUILD_RATE_DEG_100FT,ROP_FT_HR,WOB_KLB,FRAC_STAGE,PROPPANT_LBS,FLUID_BBL,ISIP_PSI
MID-B3H,Delta 7,SBL,15500,405165.3,417646.5,7652.5,90.54,358.0,0.27,0.045,88.6,26.3,36,584098,9012,6265
MID-B3H,Delta 7,SBL,15600,405161.5,417746.4,7651.5,90.61,358.0,0.19,0.068,62.4,22.6,,,,
MID-B3H,Delta 7,SBL,15700,405157.4,417846.4,7651.8,89.8,358.0,1.13,-0.812,75.8,25.9,37,401772,9223,7208
MID-B3H,Delta 7,SBL,15800,405153.0,417946.3,7652.0,89.87,358.0,0.35,0.076,92.6,26.6,,,,
MID-B3H,Delta 7,SBL,15900,405150.5,418046.2,7652.4,89.81,358.0,0.1,-0.061,95.2,20.0,38,424490,8888,7069
MID-B3H,Delta 7,SBL,16000,405147.5,418146.2,7652.5,89.92,358.0,0.26,0.111,73.6,39.5,,,,
MID-B3H,Delta 7,SBL,16100,405144.4,418246.1,7651.7,90.44,358.0,0.85,0.514,92.6,38.5,39,392335,9073,6885
MID-B3H,Delta 7,SBL,16200,405139.8,418346.1,7651.9,89.9,358.0,0.82,-0.537,74.5,34.0,,,,
MID-B3H,Delta 7,SBL,16300,405137.0,418446.0,7651.3,90.36,358.0,0.67,0.457,64.4,21.5,40,562998,8631,6125
MID-B3H,Delta 7,SBL,16400,405133.3,418545.9,7651.9,89.65,358.0,0.71,-0.706,72.2,29.7,,,,
MID-B3H,Delta 7,SBL,16500,405131.2,418645.8,7652.3,89.76,358.0,0.12,0.106,69.9,28.4,41,510035,8710,7396
MID-B3H,Delta 7,SBL,16600,405127.9,418745.7,7653.4,89.38,358.0,0.39,-0.384,97.7,22.6,,,,
MID-B3H,Delta 7,SBL,16700,405125.2,418845.7,7654.0,89.65,358.0,0.36,0.273,65.9,23.9,42,460793,9541,6808
MID-B3H,Delta 7,SBL,16800,405122.5,418945.6,7654.1,89.96,358.0,0.64,0.309,86.8,24.0,,,,
MID-B3H,Delta 7,SBL,16900,405119.3,419045.5,7654.9,89.53,358.0,0.46,-0.432,89.7,23.8,43,376644,10167,7474
MID-B3H,Delta 7,SBL,17000,405115.5,419145.4,7656.2,89.24,358.0,0.58,-0.282,98.1,32.9,,,,
MID-B3H,Delta 7,SBL,17100,405111.8,419245.4,7656.5,89.82,358.0,0.61,0.581,80.2,26.5,44,349964,9902,6869
MID-B3H,Delta 7,SBL,17200,405108.3,419345.3,7657.2,89.64,358.0,0.36,-0.186,92.6,23.0,,,,
MID-B3H,Delta 7,SBL,17300,405106.1,419445.2,7656.9,90.13,358.0,0.71,0.489,94.4,27.1,45,536434,9398,7408
MID-B3H,Delta 7,SBL,17400,405101.4,419545.1,7656.7,90.13,358.0,0.28,0.007,72.2,39.1,,,,
MID-B3H,Delta 7,SBL,17500,405098.1,419645.0,7656.4,90.16,358.0,0.26,0.027,81.8,21.9,46,445978,8398,7461
MID-B3H,Delta 7,SBL,17600,405094.1,419745.0,7657.2,89.57,358.0,0.75,-0.594,62.9,23.1,,,,
MID-B3H,Delta 7,SBL,17700,405089.4,419844.9,7657.7,89.73,358.0,0.24,0.161,68.2,32.6,47,539264,11689,7089
MID-B3H,Delta 7,SBL,17800,405086.2,419944.9,7658.7,89.39,358.0,0.69,-0.34,87.9,29.0,,,,
MID-B3H,Delta 7,SBL,17900,405082.3,420044.9,7659.2,89.7,358.0,0.53,0.31,96.7,30.9,48,501406,8860,7427
MID-B3H,Delta 7,SBL,18000,405078.7,420144.8,7660.3,89.41,358.0,0.55,-0.293,62.1,20.5,,,,
MID-B3H,Delta 7,SBL,18100,405076.6,420244.8,7660.3,90.0,358.0,0.85,0.597,87.1,24.1,49,399126,11509,6107
MID-B3H,Delta 7,SBL,18200,405072.3,420344.7,7659.9,90.24,358.0,0.44,0.234,67.7,19.5,,,,
MID-B3H,Delta 7,SBL,18300,405068.2,420444.7,7660.5,89.64,358.0,0.65,-0.6,88.0,32.2,50,392055,11109,6349
MID-B3H,Delta 7,SBL,18400,405065.6,420544.6,7660.7,89.86,358.0,0.22,0.221,65.6,21.2,,,,
MID-B3H,Delta 7,SBL,18500,405062.0,420644.5,7661.1,89.81,358.0,0.18,-0.049,77.5,20.9,51,568028,8337,7341
MID-B3H,Delta 7,SBL,18600,405058.1,420744.4,7660.9,90.08,358.0,0.32,0.271,70.3,28.5,,,,
MID-C1H,Echo 3,WCA,100,406543.6,411431.3,100.0,0.14,6.0,0.23,0.138,30.3,25.7,,,,
MID-C1H,Echo 3,WCA,200,406543.7,411431.9,200.0,0.38,6.0,0.36,0.242,36.1,38.0,,,,
MID-C1H,Echo 3,WCA,300,406543.7,411431.9,300.0,0,6.0,0.71,-0.636,35.8,38.1,,,,
MID-C1H,Echo 3,WCA,400,406543.8,411432.6,400.0,0.37,6.0,0.63,0.374,31.6,37.0,,,,
MID-C1H,Echo 3,WCA,500,406543.9,411433.7,500.0,0.65,6.0,0.51,0.281,44.0,29.5,,,,
MID-C1H,Echo 3,WCA,600,406543.9,411433.7,600.0,0,6.0,0.98,-0.79,35.4,32.2,,,,
MID-C1H,Echo 3,WCA,700,406544.0,411434.3,700.0,0.37,6.0,0.43,0.368,24.9,30.0,,,,
MID-C1H,Echo 3,WCA,800,406544.0,411434.5,800.0,0.09,6.0,0.61,-0.275,34.3,33.0,,,,
MID-C1H,Echo 3,WCA,900,406544.0,411434.7,900.0,0.12,6.0,0.35,0.032,47.1,37.4,,,,
MID-C1H,Echo 3,WCA,1000,406544.0,411434.7,1000.0,0,6.0,0.59,-0.446,38.4,34.6,,,,
MID-C1H,Echo 3,WCA,1100,406544.0,411435.0,1100.0,0.14,6.0,0.24,0.139,49.7,37.6,,,,
MID-C1H,Echo 3,WCA,1200,406544.1,411435.8,1200.0,0.51,6.0,0.53,0.372,46.8,21.6,,,,
MID-C1H,Echo 3,WCA,1300,406544.2,411436.7,1300.0,0.51,6.0,0.2,0.003,38.9,23.7,,,,
MID-C1H,Echo 3,WCA,1400,406544.2,411436.7,1400.0,0,6.0,0.79,-0.769,39.8,35.7,,,,
MID-C1H,Echo 3,WCA,1500,406544.2,411436.7,1500.0,0,6.0,0.18,-0.008,40.8,21.6,,,,
MID-C1H,Echo 3,WCA,1600,406544.2,411436.7,1600.0,0,6.0,0.55,-0.244,41.0,28.4,,,,
MID-C1H,Echo 3,WCA,1700,406544.2,411436.7,1700.0,0,6.0,0.23,-0.232,25.8,22.0,,,,
MID-C1H,Echo 3,WCA,1800,406544.3,411437.4,1800.0,0.4,6.0,0.64,0.404,27.4,27.0,,,,
MID-C1H,Echo 3,WCA,1900,406544.4,411438.3,1900.0,0.51,6.0,0.42,0.11,48.0,26.3,,,,
MID-C1H,Echo 3,WCA,2000,406544.5,411439.4,2000.0,0.63,6.0,0.38,0.117,31.6,30.3,,,,
MID-C1H,Echo 3,WCA,2100,406544.5,411439.9,2100.0,0.29,6.0,0.52,-0.344,26.0,36.7,,,,
MID-C1H,Echo 3,WCA,2200,406544.6,411440.2,2200.0,0.18,6.0,0.39,-0.108,45.9,22.1,,,,
MID-C1H,Echo 3,WCA,2300,406544.6,411440.3,2300.0,0.04,6.0,0.43,-0.143,37.9,18.4,,,,
MID-C1H,Echo 3,WCA,2400,406544.7,411440.9,2400.0,0.37,6.0,0.42,0.333,44.1,21.0,,,,
MID-C1H,Echo 3,WCA,2500,406544.8,411442.2,2500.0,0.71,6.0,0.58,0.345,46.1,30.8,,,,
MID-C1H,Echo 3,WCA,2600,406544.9,411443.0,2600.0,0.45,6.0,0.32,-0.264,40.2,28.3,,,,
MID-C1H,Echo 3,WCA,2700,406545.0,411444.0,2699.9,0.62,6.0,0.18,0.173,33.8,27.1,,,,
MID-C1H,Echo 3,WCA,2800,406545.0,411444.0,2799.9,0,6.0,0.84,-0.647,33.8,39.5,,,,
MID-C1H,Echo 3,WCA,2900,406545.0,411444.3,2899.9,0.13,6.0,0.33,0.128,46.2,20.8,,,,
MID-C1H,Echo 3,WCA,3000,406545.0,411444.4,2999.9,0.08,6.0,0.21,-0.046,41.1,31.2,,,,
MID-C1H,Echo 3,WCA,3100,406545.0,411444.4,3099.9,0,6.0,0.54,-0.362,30.1,27.0,,,,
MID-C1H,Echo 3,WCA,3200,406545.1,411444.6,3199.9,0.1,6.0,0.15,0.095,28.0,38.7,,,,
MID-C1H,Echo 3,WCA,3300,406545.1,411444.7,3299.9,0.07,6.0,0.18,-0.029,29.6,36.9,,,,
MID-C1H,Echo 3,WCA,3400,406545.1,411444.8,3399.9,0.06,6.0,0.16,-0.001,42.1,20.9,,,,
MID-C1H,Echo 3,WCA,3500,406545.1,411444.8,3499.9,0,6.0,0.27,-0.176,29.4,21.9,,,,
MID-C1H,Echo 3,WCA,3600,406545.1,411445.2,3599.9,0.21,6.0,0.4,0.207,37.8,35.9,,,,
MID-C1H,Echo 3,WCA,3700,406545.2,411445.7,3699.9,0.3,6.0,0.29,0.097,41.1,19.9,,,,
MID-C1H,Echo 3,WCA,3800,406545.3,411446.7,3799.9,0.61,6.0,0.49,0.303,30.7,31.2,,,,
MID-C1H,Echo 3,WCA,3900,406545.4,411447.6,3899.9,0.51,6.0,0.14,-0.098,24.7,26.0,,,,
MID-C1H,Echo 3,WCA,4000,406545.4,411447.6,3999.9,0,6.0,0.92,-0.579,32.1,19.4,,,,
MID-C1H,Echo 3,WCA,4100,406545.4,411447.6,4099.9,0,6.0,0.5,-0.489,49.4,26.3,,,,
MID-C1H,Echo 3,WCA,4200,406545.4,411447.9,4199.9,0.15,6.0,0.44,0.152,35.0,23.8,,,,
MID-C1H,Echo 3,WCA,4300,406545.4,411447.9,4299.9,0,6.0,0.78,-0.617,30.5,29.1,,,,
MID-C1H,Echo 3,WCA,4400,406545.5,411448.6,4399.9,0.4,6.0,0.56,0.401,39.4,32.1,,,,
MID-C1H,Echo 3,WCA,4500,406545.5,411448.6,4499.9,0,6.0,0.73,-0.554,48.4,37.0,,,,
MID-C1H,Echo 3,WCA,4600,406545.5,411448.6,4599.9,0,6.0,0.56,-0.447,43.6,27.0,,,,
MID-C1H,Echo 3,WCA,4700,406545.5,411448.9,4699.9,0.18,6.0,0.48,0.178,40.9,18.1,,,,
MID-C1H,Echo 3,WCA,4800,406545.5,411448.9,4799.9,0,6.0,0.71,-0.547,37.1,29.6,,,,
MID-C1H,Echo 3,WCA,4900,406545.6,411449.4,4899.9,0.27,6.0,0.52,0.266,45.6,30.8,,,,
MID-C1H,Echo 3,WCA,5000,406545.6,411449.4,4999.9,0,6.0,0.68,-0.404,43.4,28.4,,,,
MID-C1H,Echo 3,WCA,5100,406545.6,411449.7,5099.9,0.21,6.0,0.34,0.207,34.9,19.7,,,,
MID-C1H,Echo 3,WCA,5200,406545.6,411449.7,5199.9,0,6.0,0.42,-0.215,30.0,30.0,,,,
MID-C1H,Echo 3,WCA,5300,406545.6,411449.7,5299.9,0,6.0,0.39,-0.351,36.0,19.0,,,,
MID-C1H,Echo 3,WCA,5400,406545.6,411449.7,5399.9,0,6.0,0.42,-0.345,48.2,29.6,,,,
MID-C1H,Echo 3,WCA,5500,406545.6,411449.7,5499.9,0,6.0,0.58,-0.475,38.1,39.2,,,,
MID-C1H,Echo 3,WCA,5600,406545.6,411449.7,5599.9,0,6.0,0.36,-0.313,27.7,18.4,,,,
MID-C1H,Echo 3,WCA,5700,406545.6,411449.7,5699.9,0,6.0,0.68,-0.493,25.9,26.2,,,,
MID-C1H,Echo 3,WCA,5800,406545.7,411450.5,5799.9,0.47,6.0,0.64,0.465,45.6,23.2,,,,
MID-C1H,Echo 3,WCA,5900,406545.7,411450.5,5899.9,0,6.0,0.76,-0.591,24.7,34.5,,,,
MID-C1H,Echo 3,WCA,6000,406545.7,411450.5,5999.9,0,6.0,0.57,-0.529,32.7,36.9,,,,
MID-C1H,Echo 3,WCA,6100,406545.7,411450.5,6099.9,0,6.0,0.36,-0.124,47.8,28.7,,,,
MID-C1H,Echo 3,WCA,6200,406545.8,411451.4,6199.9,0.51,6.0,0.84,0.515,31.0,28.7,,,,
MID-C1H,Echo 3,WCA,6300,406546.0,411452.6,6299.9,0.69,6.0,0.18,0.178,37.0,37.5,,,,
MID-C1H,Echo 3,WCA,6400,406546.0,411453.1,6399.9,0.27,6.0,0.47,-0.427,29.7,34.1,,,,
MID-C1H,Echo 3,WCA,6500,406546.0,411453.4,6499.9,0.16,6.0,0.18,-0.108,44.3,36.9,,,,
MID-C1H,Echo 3,WCA,6600,406546.4,411457.3,6599.8,2.3,6.0,2.18,2.139,26.4,39.6,,,,
MID-C1H,Echo 3,WCA,6700,406547.5,411466.3,6699.4,5.18,6.0,3.23,2.887,30.9,30.3,,,,
MID-C1H,Echo 3,WCA,6800,406548.9,411481.7,6798.2,8.86,6.0,3.95,3.676,49.1,27.3,,,,
MID-C1H,Echo 3,WCA,6900,406551.3,411503.7,6895.7,12.81,6.0,4.22,3.951,34.5,35.7,,,,
MID-C1H,Echo 3,WCA,7000,406554.5,411532.4,6991.5,16.77,6.0,4.01,3.959,47.3,21.0,,,,
MID-C1H,Echo 3,WCA,7100,406558.1,411568.8,7084.6,21.45,6.0,4.95,4.677,29.0,29.7,,,,
MID-C1H,Echo 3,WCA,7200,406562.4,411611.5,7174.9,25.44,6.0,4.17,3.992,34.2,25.5,,,,
MID-C1H,Echo 3,WCA,7300,406567.9,411661.4,7261.4,30.09,6.0,4.94,4.654,33.0,28.0,,,,
MID-C1H,Echo 3,WCA,7400,406574.0,411716.9,7344.4,33.93,6.0,3.9,3.834,35.4,38.5,,,,
MID-C1H,Echo 3,WCA,7500,406580.2,411778.5,7422.8,38.35,6.0,4.64,4.426,38.0,18.0,,,,
MID-C1H,Echo 3,WCA,7600,406586.5,411845.1,7497.0,42.06,6.0,4.03,3.705,26.9,30.5,,,,
MID-C1H,Echo 3,WCA,7700,406595.1,411917.4,7565.7,46.64,6.0,4.72,4.585,45.9,39.2,,,,
MID-C1H,Echo 3,WCA,7800,406603.0,411993.7,7629.7,50.22,6.0,3.61,3.581,29.7,19.4,,,,
MID-C1H,Echo 3,WCA,7900,406610.3,412074.6,7687.8,54.47,6.0,4.37,4.247,42.1,20.3,,,,
MID-C1H,Echo 3,WCA,8000,406618.2,412159.7,7739.6,58.78,6.0,4.49,4.315,29.5,33.5,,,,
MID-C1H,Echo 3,WCA,8100,406627.9,412248.3,7784.8,63.15,6.0,4.55,4.364,40.9,37.5,,,,
MID-C1H,Echo 3,WCA,8200,406636.6,412339.8,7824.0,66.89,6.0,3.87,3.745,33.6,22.0,,,,
MID-C1H,Echo 3,WCA,8300,406646.9,412433.9,7856.2,71.24,6.0,4.42,4.347,29.8,30.9,,,,
MID-C1H,Echo 3,WCA,8400,406658.5,412530.1,7881.7,75.22,6.0,4.18,3.983,36.5,32.4,,,,
MID-C1H,Echo 3,WCA,8500,406669.4,412627.8,7900.9,78.92,6.0,3.8,3.694,41.4,22.0,,,,
MID-C1H,Echo 3,WCA,8600,406679.7,412726.5,7912.3,83.45,6.0,4.77,4.536,32.5,35.4,,,,
MID-C1H,Echo 3,WCA,8700,406690.6,412825.9,7917.0,87.3,6.0,4.13,3.851,84.1,33.2,1,599147,10180,6238
MID-C1H,Echo 3,WCA,8800,406700.3,412925.2,7918.5,89.12,6.0,2.11,1.819,79.7,29.2,,,,
MID-C1H,Echo 3,WCA,8900,406711.0,413024.8,7918.9,89.81,6.0,0.99,0.689,82.6,20.0,2,363120,9555,6320
MID-C1H,Echo 3,WCA,9000,406721.1,413124.3,7919.1,89.87,6.0,0.15,0.058,63.5,18.1,,,,
MID-C1H,Echo 3,WCA,9100,406730.6,413223.6,7918.7,90.22,6.0,0.46,0.347,78.2,39.7,3,513777,10764,6553
MID-C1H,Echo 3,WCA,9200,406739.6,413323.1,7918.3,90.25,6.0,0.13,0.031,99.2,33.8,,,,
MID-C1H,Echo 3,WCA,9300,406751.0,413422.6,7918.7,89.75,6.0,0.59,-0.501,87.8,32.8,4,561706,11273,7266
MID-C1H,Echo 3,WCA,9400,406762.1,413522.1,7919.4,89.62,6.0,0.17,-0.132,81.4,27.6,,,,
MID-C1H,Echo 3,WCA,9500,406773.8,413621.5,7919.9,89.73,6.0,0.33,0.115,69.3,24.6,5,564992,11671,6525
MID-C1H,Echo 3,WCA,9600,406785.4,413721.0,7919.6,90.16,6.0,0.56,0.432,69.5,27.7,,,,
MID-C1H,Echo 3,WCA,9700,406796.4,413820.5,7918.7,90.49,6.0,0.45,0.332,81.8,18.4,6,549439,9231,6914
MID-C1H,Echo 3,WCA,9800,406805.7,413919.8,7918.7,89.99,6.0,0.54,-0.506,80.4,22.0,,,,
MID-C1H,Echo 3,WCA,9900,406815.7,414019.4,7918.0,90.43,6.0,0.71,0.444,84.6,24.6,7,596819,10388,6722
MID-C1H,Echo 3,WCA,10000,406826.9,414118.8,7917.8,90.12,6.0,0.35,-0.311,69.8,31.0,,,,
MID-C1H,Echo 3,WCA,10100,406836.5,414218.2,7917.7,90.07,6.0,0.27,-0.052,94.8,37.5,8,478020,11607,6678
MID-C1H,Echo 3,WCA,10200,406845.9,414317.7,7918.3,89.62,6.0,0.7,-0.453,65.9,21.8,,,,
MID-C1H,Echo 3,WCA,10300,406856.8,414417.1,7917.7,90.36,6.0,0.99,0.746,91.1,35.2,9,414079,11213,7434
MID-C1H,Echo 3,WCA,10400,406868.4,414516.4,7918.2,89.7,6.0,0.83,-0.664,62.7,23.1,,,,
MID-C1H,Echo 3,WCA,10500,406879.6,414615.8,7919.2,89.42,6.0,0.53,-0.278,98.8,30.7,10,502089,8830,6656
MID-C1H,Echo 3,WCA,10600,406891.3,414715.1,7919.9,89.6,6.0,0.47,0.175,87.5,32.6,,,,
MID-C1H,Echo 3,WCA,10700,406902.7,414814.6,7919.8,90.1,6.0,0.54,0.501,72.8,37.0,11,516094,11522,6599
MID-C1H,Echo 3,WCA,10800,406912.2,414914.1,7920.6,89.52,6.0,0.86,-0.579,99.8,25.5,,,,
MID-C1H,Echo 3,WCA,10900,406922.6,415013.6,7920.5,90.05,6.0,0.84,0.529,62.9,18.9,12,504881,10552,7363
MID-C1H,Echo 3,WCA,11000,406932.3,415113.2,7920.3,90.12,6.0,0.24,0.076,98.9,23.5,,,,
MID-C1H,Echo 3,WCA,11100,406943.1,415212.7,7920.7,89.81,6.0,0.63,-0.314,63.5,28.7,13,391873,10418,7006
MID-C1H,Echo 3,WCA,11200,406953.6,415312.2,7920.5,90.09,6.0,0.37,0.284,90.2,32.0,,,,
MID-C1H,Echo 3,WCA,11300,406965.5,415411.8,7920.2,90.18,6.0,0.3,0.09,96.9,31.8,14,554593,10753,6225
MID-C1H,Echo 3,WCA,11400,406977.1,415511.3,7919.1,90.62,6.0,0.58,0.441,94.7,30.3,,,,
MID-C1H,Echo 3,WCA,11500,406987.0,415610.8,7918.5,90.34,6.0,0.56,-0.284,94.4,21.3,15,450554,9077,7229
MID-C1H,Echo 3,WCA,11600,406997.3,415710.2,7918.9,89.75,6.0,0.68,-0.591,66.8,25.8,,,,
MID-C1H,Echo 3,WCA,11700,407007.7,415809.7,7918.5,90.28,6.0,0.63,0.531,77.6,25.3,16,508736,9911,6399
MID-C1H,Echo 3,WCA,11800,407018.1,415909.0,7918.7,89.87,6.0,0.73,-0.408,70.7,38.2,,,,
MID-C1H,Echo 3,WCA,11900,407030.0,416008.5,7918.3,90.22,6.0,0.58,0.348,71.2,34.6,17,384431,8687,6294
MID-C1H,Echo 3,WCA,12000,407041.5,416108.0,7918.8,89.7,6.0,0.57,-0.521,80.9,18.4,,,,
MID-C1H,Echo 3,WCA,12100,407052.4,416207.6,7918.8,90.01,6.0,0.48,0.316,88.3,22.1,18,445057,8259,6670
MID-C1H,Echo 3,WCA,12200,407063.6,416307.0,7919.7,89.49,6.0,0.61,-0.519,70.3,22.4,,,,
MID-C1H,Echo 3,WCA,12300,407074.5,416406.4,7920.4,89.62,6.0,0.36,0.126,93.6,39.4,19,597960,8318,6284
MID-C1H,Echo 3,WCA,12400,407084.6,416506.0,7920.8,89.74,6.0,0.22,0.117,83.4,22.6,,,,
MID-C1H,Echo 3,WCA,12500,407096.1,416605.5,7921.9,89.37,6.0,0.4,-0.364,64.3,36.5,20,363110,11592,6873
MID-C1H,Echo 3,WCA,12600,407106.6,416705.0,7922.7,89.56,6.0,0.41,0.191,82.6,20.0,,,,
MID-C1H,Echo 3,WCA,12700,407116.7,416804.4,7923.2,89.68,6.0,0.36,0.12,87.2,20.6,21,535561,9884,7093
MID-C1H,Echo 3,WCA,12800,407127.8,416903.9,7923.2,90.01,6.0,0.66,0.329,97.3,18.2,,,,
MID-C1H,Echo 3,WCA,12900,407137.3,417003.5,7923.7,89.69,6.0,0.54,-0.321,96.5,35.3,22,423321,10048,7272
MID-C1H,Echo 3,WCA,13000,407146.3,417103.1,7924.1,89.8,6.0,0.37,0.107,84.8,23.8,,,,
MID-C1H,Echo 3,WCA,13100,407156.0,417202.4,7923.3,90.45,6.0,0.9,0.654,64.7,21.5,23,522319,8293,7157
MID-C1H,Echo 3,WCA,13200,407167.3,417301.8,7922.6,90.42,6.0,0.16,-0.037,77.5,20.0,,,,
MID-C1H,Echo 3,WCA,13300,407177.1,417401.3,7922.8,89.9,6.0,0.61,-0.52,95.4,32.2,24,396693,11302,7455
MID-C1H,Echo 3,WCA,13400,407188.4,417500.8,7923.2,89.73,6.0,0.24,-0.165,95.2,39.6,,,,
MID-C1H,Echo 3,WCA,13500,407199.4,417600.3,7923.6,89.77,6.0,0.37,0.036,84.8,24.8,25,522474,11074,6117
MID-C1H,Echo 3,WCA,13600,407210.2,417699.8,7923.4,90.15,6.0,0.44,0.385,67.6,21.6,,,,
MID-C1H,Echo 3,WCA,13700,407221.3,417799.1,7923.3,90.02,6.0,0.38,-0.131,80.6,23.3,26,486561,9315,6280
MID-C1H,Echo 3,WCA,13800,407230.4,417898.5,7924.0,89.64,6.0,0.4,-0.381,69.4,36.3,,,,
MID-C1H,Echo 3,WCA,13900,407240.6,417998.1,7923.9,90.03,6.0,0.53,0.39,69.9,38.6,27,413803,8515,6678
MID-C1H,Echo 3,WCA,14000,407251.2,418097.5,7923.2,90.39,6.0,0.42,0.361,95.9,19.7,,,,
MID-C1H,Echo 3,WCA,14100,407260.5,418196.9,7922.4,90.5,6.0,0.43,0.111,77.2,22.4,28,415631,11683,7350
MID-C1H,Echo 3,WCA,14200,407271.0,418296.4,7921.2,90.7,6.0,0.36,0.2,91.2,32.1,,,,
MID-C1H,Echo 3,WCA,14300,407280.2,418396.0,7921.5,89.79,6.0,1.17,-0.914,64.1,22.8,29,407334,8476,6416
MID-C1H,Echo 3,WCA,14400,407290.1,418495.3,7921.4,90.06,6.0,0.4,0.278,71.3,21.9,,,,
MID-C1H,Echo 3,WCA,14500,407300.5,418594.6,7920.9,90.31,6.0,0.37,0.24,79.0,18.3,30,548161,8903,7363
MID-C1H,Echo 3,WCA,14600,407309.6,418694.2,7919.9,90.59,6.0,0.37,0.282,89.6,38.8,,,,
MID-C1H,Echo 3,WCA,14700,407320.3,418793.6,7919.9,89.98,6.0,0.89,-0.607,91.6,27.7,31,353706,10786,6987
MID-C1H,Echo 3,WCA,14800,407330.3,418893.1,7920.2,89.81,6.0,0.43,-0.173,96.4,21.3,,,,
MID-C1H,Echo 3,WCA,14900,407341.3,418992.4,7920.4,89.89,6.0,0.15,0.086,86.1,33.6,32,365805,8653,6138
MID-C1H,Echo 3,WCA,15000,407353.1,419091.7,7921.4,89.42,6.0,0.76,-0.469,97.7,35.5,,,,
MID-C1H,Echo 3,WCA,15100,407362.7,419191.2,7921.1,90.16,6.0,0.79,0.733,74.2,31.0,33,487523,8953,6612
MID-C1H,Echo 3,WCA,15200,407373.0,419290.8,7921.9,89.59,6.0,0.75,-0.567,82.3,31.4,,,,
MID-C1H,Echo 3,WCA,15300,407382.8,419390.4,7921.5,90.18,6.0,0.9,0.587,67.6,34.2,34,476485,9754,7494
MID-C1H,Echo 3,WCA,15400,407393.7,419490.0,7921.9,89.83,6.0,0.69,-0.352,81.9,21.6,,,,
MID-C1H,Echo 3,WCA,15500,407403.8,419589.5,7922.8,89.45,6.0,0.7,-0.376,94.1,27.7,35,553071,11558,6324
MID-C1H,Echo 3,WCA,15600,407413.8,419689.0,7923.6,89.57,6.0,0.45,0.122,65.3,25.8,,,,
MID-C1H,Echo 3,WCA,15700,407424.4,419788.4,7923.6,89.96,6.0,0.45,0.386,63.4,25.6,36,350120,9572,6245
MID-C1H,Echo 3,WCA,15800,407435.1,419887.7,7923.3,90.18,6.0,0.36,0.224,89.3,23.9,,,,
MID-C1H,Echo 3,WCA,15900,407445.8,419987.1,7922.3,90.58,6.0,0.66,0.398,68.9,26.0,37,349715,8892,6414
MID-C1H,Echo 3,WCA,16000,407455.4,420086.5,7922.1,90.11,6.0,0.56,-0.474,70.0,24.1,,,,
MID-C1H,Echo 3,WCA,16100,407465.5,420186.0,7921.4,90.44,6.0,0.54,0.332,97.0,26.7,38,378877,9216,7047
MID-C1H,Echo 3,WCA,16200,407475.7,420285.4,7920.9,90.26,6.0,0.44,-0.178,89.6,37.8,,,,
MID-C1H,Echo 3,WCA,16300,407487.3,420384.7,7920.9,90.03,6.0,0.46,-0.226,62.3,36.7,39,568233,8588,6248
MID-C1H,Echo 3,WCA,16400,407499.1,420484.1,7921.7,89.5,6.0,0.71,-0.531,70.9,38.1,,,,
MID-C1H,Echo 3,WCA,16500,407509.3,420583.6,7921.4,90.17,6.0,0.91,0.665,74.2,27.2,40,380342,8201,6754
MID-C1H,Echo 3,WCA,16600,407518.5,420683.1,7921.3,90.08,6.0,0.27,-0.09,75.3,31.3,,,,
MID-C1H,Echo 3,WCA,16700,407527.6,420782.5,7920.8,90.26,6.0,0.48,0.184,95.2,33.2,41,421439,8248,6239
MID-C1H,Echo 3,WCA,16800,407538.5,420881.9,7920.4,90.23,6.0,0.08,-0.03,71.7,37.6,,,,
MID-C1H,Echo 3,WCA,16900,407548.5,420981.3,7921.2,89.58,6.0,0.76,-0.656,95.6,28.7,42,570575,9770,6602
MID-C1H,Echo 3,WCA,17000,407558.4,421080.8,7921.8,89.65,6.0,0.1,0.073,86.2,34.4,,,,
MID-C1H,Echo 3,WCA,17100,407568.5,421180.3,7923.0,89.31,6.0,0.63,-0.341,84.6,39.9,43,598818,9197,6689
MID-C1H,Echo 3,WCA,17200,407579.3,421279.7,7923.8,89.56,6.0,0.31,0.256,79.4,23.5,,,,
MID-C1H,Echo 3,WCA,17300,407589.2,421379.3,7923.4,90.18,6.0,0.7,0.618,67.8,20.7,44,547138,10952,6194
MID-C2H,Echo 3,AVU,100,407200.0,411500.0,100.0,0.02,6.0,0.17,0.016,27.9,37.4,,,,
MID-C2H,Echo 3,AVU,200,407200.1,411500.9,200.0,0.49,6.0,0.63,0.476,25.6,34.1,,,,
MID-C2H,Echo 3,AVU,300,407200.1,411500.9,300.0,0,6.0,0.65,-0.594,43.4,29.5,,,,
MID-C2H,Echo 3,AVU,400,407200.1,411500.9,400.0,0,6.0,0.78,-0.525,32.6,34.9,,,,
MID-C2H,Echo 3,AVU,500,407200.1,411500.9,500.0,0,6.0,0.12,-0.099,49.2,29.8,,,,
MID-C2H,Echo 3,AVU,600,407200.1,411501.3,600.0,0.24,6.0,0.39,0.236,46.3,36.9,,,,
MID-C2H,Echo 3,AVU,700,407200.1,411501.3,700.0,0,6.0,0.94,-0.627,42.7,33.2,,,,
